adaptation_fraction,repeat,adaptation_n,evaluation_n,method,score_threshold,platt_slope,platt_intercept,brier,log_loss,accuracy,balanced_accuracy,macro_f1,fake_recall,real_recall,predicted_real_rate
0.2,79,4117,16470,adaptation_platt_probability_0.5,,0.00554562313728063,1.2015675061380457,0.17784835764774826,0.5409493699427768,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,80,4117,16470,locked_zero_threshold,0.0,,,,,0.4360655737704918,0.5157683688825814,0.4265645798854054,0.6641301495670427,0.3674065881981199,0.36010928961748634
0.2,80,4117,16470,adaptation_balanced_accuracy_threshold,-0.0871227749368298,,,,,0.4640558591378264,0.517653878768079,0.4464533356379773,0.6174232484912097,0.4178845090449483,0.4097146326654523
0.2,80,4117,16470,adaptation_platt_probability_0.5,,0.005977044992068963,1.201728534408341,0.17784837535997208,0.5409494256768465,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,81,4117,16470,locked_zero_threshold,0.0,,,,,0.4331511839708561,0.5134139766831347,0.4239458928149482,0.6628181579637891,0.36400979540248046,0.3578020643594414
0.2,81,4117,16470,adaptation_balanced_accuracy_threshold,-0.05765745143124812,,,,,0.45227686703096537,0.5142096183877732,0.4377090888223659,0.629493571241144,0.3989256655344024,0.3923497267759563
0.2,81,4117,16470,adaptation_platt_probability_0.5,,0.06416588936965736,1.2167082072821664,0.17792913611044125,0.5411655247803601,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,82,4117,16470,locked_zero_threshold,0.0,,,,,0.4347905282331512,0.5150306210486734,0.42547693794502595,0.6643925478876935,0.3656686942096532,0.3587128111718276
0.2,82,4117,16470,adaptation_balanced_accuracy_threshold,-0.07969583713096628,,,,,0.4604735883424408,0.5164239397560485,0.44377137311638676,0.6205720283390186,0.41227585117307847,0.4046751669702489
0.2,82,4117,16470,adaptation_platt_probability_0.5,,0.03742447769264522,1.2099059070523586,0.17787246250875058,0.5410148008222988,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,83,4117,16470,locked_zero_threshold,0.0,,,,,0.43673345476624165,0.5164779470887332,0.427198138748662,0.664917344528995,0.36803854964847144,0.36041287188828175
0.2,83,4117,16470,adaptation_balanced_accuracy_threshold,0.18723726603367366,,,,,0.37959927140255006,0.5108560542593047,0.37903609751558887,0.7551823668328522,0.26652974168575716,0.2615057680631451
0.2,83,4117,16470,adaptation_platt_probability_0.5,,0.012048259689887071,1.2034212056911213,0.17784956317423053,0.5409524010819985,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,84,4117,16470,locked_zero_threshold,0.0,,,,,0.4333940497874924,0.512746652918617,0.42399397522244575,0.6604565730779323,0.3650367327593017,0.3591378263509411
0.2,84,4117,16470,adaptation_balanced_accuracy_threshold,-0.059310418197003556,,,,,0.45343047965998784,0.5142264600526385,0.4384964388670254,0.6273943846759381,0.40105853542933884,0.39447480267152396
0.2,84,4117,16470,adaptation_platt_probability_0.5,,0.08258997804050949,1.2226637682468313,0.17798951576217228,0.54132381582916,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,85,4117,16470,locked_zero_threshold,0.0,,,,,0.4371584699453552,0.5197805820226493,0.42816043582100927,0.6735764891104697,0.365984674934829,0.35683060109289616
0.2,85,4117,16470,adaptation_balanced_accuracy_threshold,-0.1701699289352797,,,,,0.4927747419550698,0.51542828125742,0.4631979788115671,0.5575964313828391,0.47326013113200094,0.46612021857923497
0.2,85,4117,16470,adaptation_platt_probability_0.5,,-0.08305539321383906,1.1807231583477644,0.1780219535628876,0.5414251756876368,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,86,4117,16470,locked_zero_threshold,0.0,,,,,0.4360048573163327,0.5169209916977536,0.4267472792507228,0.6675413277355025,0.36630065566000475,0.3584699453551913
0.2,86,4117,16470,adaptation_balanced_accuracy_threshold,-0.09050214432739423,,,,,0.4650880388585307,0.5175000236819718,0.44708401595201025,0.615061663605353,0.4199383837585907,0.41183970856102003
0.2,86,4117,16470,adaptation_platt_probability_0.5,,-0.030613857046817815,1.1924988406799661,0.17787663242006044,0.5410276547006186,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,87,4117,16470,locked_zero_threshold,0.0,,,,,0.43485124468731023,0.5159871343361044,0.42570936241266,0.667016531094201,0.36495773757800776,0.3575591985428051
0.2,87,4117,16470,adaptation_balanced_accuracy_threshold,-0.07985739950173304,,,,,0.46187006678809955,0.5180659968983561,0.44512671774828627,0.6226712149042246,0.41346077889248756,0.4051001821493625
0.2,87,4117,16470,adaptation_platt_probability_0.5,,0.016608403633813617,1.2043135375369685,0.177851490431553,0.5409575595779469,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,88,4117,16470,locked_zero_threshold,0.0,,,,,0.43539769277474194,0.5159758063732135,0.42611213714446305,0.665966937811598,0.365984674934829,0.3585913782635094
0.2,88,4117,16470,adaptation_balanced_accuracy_threshold,-0.093264206999576,,,,,0.46387370977534914,0.5146926373361076,0.4455261859467281,0.6092889005510365,0.4200963741211786,0.41329690346083786
0.2,88,4117,16470,adaptation_platt_probability_0.5,,-0.0007357927998426364,1.2000654616099675,0.1778490644837477,0.5409514344637414,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,89,4117,16470,locked_zero_threshold,0.0,,,,,0.4345476624165149,0.5153311385344774,0.42535608275482384,0.6657045394909472,0.36495773757800776,0.3578627808136005
0.2,89,4117,16470,adaptation_balanced_accuracy_threshold,0.005023393088539996,,,,,0.43248330297510623,0.5149052361492645,0.42373754978395384,0.6683285226974547,0.3614819496010743,0.35458409228901033
0.2,89,4117,16470,adaptation_platt_probability_0.5,,-0.017015435408966266,1.195982590682452,0.17785922190700512,0.5409794760205148,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,90,4117,16470,locked_zero_threshold,0.0,,,,,0.4384942319368549,0.5189989007626714,0.42899781894268724,0.6688533193387562,0.36914448218658663,0.36035215543412263
0.2,90,4117,16470,adaptation_balanced_accuracy_threshold,-0.05574224352570645,,,,,0.4570734669095325,0.5198058704302008,0.44235220605364506,0.6365783258987142,0.4030334149616873,0.3938676381299332
0.2,90,4117,16470,adaptation_platt_probability_0.5,,-0.07501062046624046,1.1812567715289164,0.1779923548186389,0.5413430484587226,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,91,4117,16470,locked_zero_threshold,0.0,,,,,0.4374620522161506,0.5164934103281049,0.4277374415562083,0.6636053529257413,0.3693814677304684,0.3617486338797814
0.2,91,4117,16470,adaptation_balanced_accuracy_threshold,-0.0491795501538021,,,,,0.45270188221007895,0.5162284313461917,0.43849264267870414,0.6344791393335083,0.3979777233588751,0.3904675166970249
0.2,91,4117,16470,adaptation_platt_probability_0.5,,-0.018773360671378636,1.1952706685922283,0.17786123685341118,0.5409847437184157,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,92,4117,16470,locked_zero_threshold,0.0,,,,,0.4345476624165149,0.5153311385344774,0.42535608275482384,0.6657045394909472,0.36495773757800776,0.3578627808136005
0.2,92,4117,16470,adaptation_balanced_accuracy_threshold,-0.06342031538747783,,,,,0.4564055859137826,0.5173539624001593,0.44129027651135355,0.6308055628443978,0.40390236195592066,0.3958712811171828
0.2,92,4117,16470,adaptation_platt_probability_0.5,,0.0022176939206721086,1.200804380156235,0.17784850731032678,0.540949857151133,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,93,4117,16470,locked_zero_threshold,0.0,,,,,0.43491196114146935,0.5163934382054649,0.42583352951818043,0.668066124376804,0.3647207520341259,0.35713418336369157
0.2,93,4117,16470,adaptation_balanced_accuracy_threshold,-0.036155123482386475,,,,,0.4466909532483303,0.5156194263805641,0.4341806402701792,0.6439254788769352,0.38731337388419307,0.3800850030358227
0.2,93,4117,16470,adaptation_platt_probability_0.5,,-0.05543313865713363,1.18612391290366,0.1779309184479983,0.5411772994775138,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,94,4117,16470,locked_zero_threshold,0.0,,,,,0.4367941712204007,0.5177095650851994,0.42748658520544613,0.6683285226974547,0.36709060747294414,0.3588949605343048
0.2,94,4117,16470,adaptation_balanced_accuracy_threshold,0.022466761274602787,,,,,0.42884031572556164,0.5169370560550096,0.42135691286645915,0.6809236420886906,0.3529504700213287,0.34511232544019427
0.2,94,4117,16470,adaptation_platt_probability_0.5,,-0.08636290068395058,1.1788972265387543,0.17803557126172012,0.5414645953291412,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,95,4117,16470,locked_zero_threshold,0.0,,,,,0.4345476624165149,0.5149643322557639,0.42528418568496545,0.6646549462083443,0.3652737183031835,0.3583485124468731
0.2,95,4117,16470,adaptation_balanced_accuracy_threshold,-0.01686177752595669,,,,,0.4406193078324226,0.5158879395210736,0.42991356951508586,0.6559958016268695,0.3757800774152777,0.3684274438372799
0.2,95,4117,16470,adaptation_platt_probability_0.5,,0.021088466567222144,1.2055909085131868,0.1778543087231815,0.5409650986574728,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,96,4117,16470,locked_zero_threshold,0.0,,,,,0.43570127504553735,0.5169986084535539,0.42653739586783723,0.6683285226974547,0.3656686942096532,0.3578020643594414
0.2,96,4117,16470,adaptation_balanced_accuracy_threshold,-0.08971868412478723,,,,,0.4650880388585307,0.5178668299606854,0.4471840514366432,0.6161112568879559,0.41962240303341497,0.41135397692774744
0.2,96,4117,16470,adaptation_platt_probability_0.5,,0.006550562163207109,1.2018824588551802,0.1778484091710834,0.5409494850673344,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,97,4117,16470,locked_zero_threshold,0.0,,,,,0.4340012143290832,0.5150673617883331,0.4248992263918533,0.665966937811598,0.3641677857650683,0.35719489981785063
0.2,97,4117,16470,adaptation_balanced_accuracy_threshold,-0.022192313320737123,,,,,0.4414086217364906,0.5155760940723786,0.4304164816158015,0.6536342167410129,0.3775179714037444,0.3703096539162113
0.2,97,4117,16470,adaptation_platt_probability_0.5,,0.055963662378054405,1.2142375543395518,0.17790968136414695,0.5411111292392679,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,98,4117,16470,locked_zero_threshold,0.0,,,,,0.4347298117789921,0.5163666470032025,0.42569295118593276,0.6683285226974547,0.36440477130895016,0.35683060109289616
0.2,98,4117,16470,adaptation_balanced_accuracy_threshold,-0.06457171052716976,,,,,0.45689131754705525,0.5178533462646918,0.4417436393866142,0.6313303594856993,0.4043763330436843,0.3961141469338191
0.2,98,4117,16470,adaptation_platt_probability_0.5,,-0.01890526205638581,1.1952950050628177,0.17786124432209602,0.5409851907817771,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,99,4117,16470,locked_zero_threshold,0.0,,,,,0.43661202185792347,0.5160321456287257,0.4270197977360798,0.663867751246392,0.36819654001105934,0.36077717061323616
0.2,99,4117,16470,adaptation_balanced_accuracy_threshold,0.10304220334886793,,,,,0.4013964784456588,0.5112804538498066,0.3984380769791819,0.7158226187352401,0.30673828896437316,0.30151791135397693
0.2,99,4117,16470,adaptation_platt_probability_0.5,,-0.015718451252904934,1.1962041469238371,0.17785802834774214,0.5409760111651849,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,100,4117,16470,locked_zero_threshold,0.0,,,,,0.43387978142076505,0.514254754049612,0.4246503863721541,0.663867751246392,0.36464175685283196,0.3580449301760777
0.2,100,4117,16470,adaptation_balanced_accuracy_threshold,-0.0033643544732832042,,,,,0.4355798421372192,0.5151772834483703,0.42608889973248465,0.6633429546050905,0.3670116122916502,0.35998785670916816
0.2,100,4117,16470,adaptation_platt_probability_0.5,,0.022354340234628466,1.2057385122766793,0.1778552985744115,0.5409679134281674,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,101,4117,16470,locked_zero_threshold,0.0,,,,,0.4358834244080146,0.5158332792499972,0.42644306937119714,0.6646549462083443,0.3670116122916502,0.3596842744383728
0.2,101,4117,16470,adaptation_balanced_accuracy_threshold,0.23645701639153513,,,,,0.3647237401335762,0.50961568896121,0.3647132269990846,0.779323012332721,0.23990836558969902,0.23545840922890104
0.2,101,4117,16470,adaptation_platt_probability_0.5,,0.03121041470474649,1.208694518108056,0.17786426541379413,0.5409916597514944,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,102,4117,16470,locked_zero_threshold,0.0,,,,,0.43649058894960535,0.5176954802713214,0.4272589420532765,0.6688533193387562,0.36653764120388654,0.3583485124468731
0.2,102,4117,16470,adaptation_balanced_accuracy_threshold,-0.07435146805248372,,,,,0.4615664845173042,0.5199776450477245,0.44542338231988476,0.6287063762791918,0.4112489138162572,0.40200364298724955
0.2,102,4117,16470,adaptation_platt_probability_0.5,,-0.06608303170604408,1.1834715646647753,0.17796214153772688,0.5412620577004152,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,103,4117,16470,locked_zero_threshold,0.0,,,,,0.43175470552519735,0.5126889352376112,0.4227682870828717,0.6633429546050905,0.3620349158701319,0.35616272009714633
0.2,103,4117,16470,adaptation_balanced_accuracy_threshold,0.007489087354981883,,,,,0.42932604735883423,0.5125762567265868,0.42093167872704806,0.6675413277355025,0.3576111857176712,0.3517911353976928
0.2,103,4117,16470,adaptation_platt_probability_0.5,,0.0315134710212497,1.2078886108946896,0.17786451001153933,0.5409924262773547,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,104,4117,16470,locked_zero_threshold,0.0,,,,,0.43752276867030965,0.5180918346032847,0.42810078674651236,0.668066124376804,0.3681175448297654,0.35974499089253187
0.2,104,4117,16470,adaptation_balanced_accuracy_threshold,0.17374702844181475,,,,,0.3837887067395264,0.5126643723171617,0.3830103074289729,0.7525583836263448,0.2727703610079785,0.26690953248330296
0.2,104,4117,16470,adaptation_platt_probability_0.5,,-0.040332160130835466,1.1903093376663496,0.1778945400562284,0.541075865409716,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,105,4117,16470,locked_zero_threshold,0.0,,,,,0.4363084395871281,0.5161097623845261,0.42681153743067435,0.6646549462083443,0.3675645785607078,0.36010928961748634
0.2,105,4117,16470,adaptation_balanced_accuracy_threshold,0.05689096268342164,,,,,0.41760777170613234,0.5145818865479539,0.41219826279140287,0.695093151403831,0.3340706216920768,0.3273224043715847
0.2,105,4117,16470,adaptation_platt_probability_0.5,,-0.01315399616028732,1.1969514038604412,0.17785571761011318,0.5409698165231486,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,106,4117,16470,locked_zero_threshold,0.0,,,,,0.43485124468731023,0.5157120296270692,0.42565563357390224,0.6662293361322488,0.36519472312188955,0.35792349726775957
0.2,106,4117,16470,adaptation_balanced_accuracy_threshold,-0.08547725432821496,,,,,0.4633879781420765,0.5185032272464599,0.44624333172275743,0.6210968249803202,0.41590962951259974,0.4073466909532483
0.2,106,4117,16470,adaptation_platt_probability_0.5,,-0.07106109841778956,1.1829084278334616,0.17797816748925233,0.5413056978140187,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,107,4117,16470,locked_zero_threshold,0.0,,,,,0.43624772313296906,0.5153366522364519,0.4266126127156392,0.6625557596431383,0.3681175448297654,0.3610200364298725
0.2,107,4117,16470,adaptation_balanced_accuracy_threshold,-0.08510734533049358,,,,,0.464602307225258,0.5175508492355096,0.44678188228897187,0.6161112568879559,0.4189904415830634,0.4108682452944748
0.2,107,4117,16470,adaptation_platt_probability_0.5,,0.07470381050580084,1.2206034859336337,0.17796047539539897,0.541249703604066,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,108,4117,16470,locked_zero_threshold,0.0,,,,,0.43302975106253794,0.5133349815018409,0.42384045524276553,0.6628181579637891,0.36385180503989256,0.3576806314511233
0.2,108,4117,16470,adaptation_balanced_accuracy_threshold,-0.06378874010306551,,,,,0.4556162720097146,0.5152815670372157,0.4402367631004367,0.6263447913933351,0.40421834268109647,0.3971463266545234
0.2,108,4117,16470,adaptation_platt_probability_0.5,,-0.01210737628109973,1.1971296397079345,0.1778548936206745,0.540967595588048,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,109,4117,16470,locked_zero_threshold,0.0,,,,,0.43466909532483305,0.5145848195886658,0.42529923488379706,0.6633429546050905,0.3658266845722411,0.35907710989678204
0.2,109,4117,16470,adaptation_balanced_accuracy_threshold,-0.08510734533049358,,,,,0.4628415300546448,0.5170473300944963,0.44549555148310327,0.6179480451325111,0.41614661505648154,0.4082574377656345
0.2,109,4117,16470,adaptation_platt_probability_0.5,,0.05686824483308239,1.2149975618248645,0.17791089349817157,0.5411163521117446,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,110,4117,16470,locked_zero_threshold,0.0,,,,,0.4387978142076503,0.5190129855765495,0.4292245555437113,0.6683285226974547,0.36969744845564423,0.36089860352155434
0.2,110,4117,16470,adaptation_balanced_accuracy_threshold,0.3630306500354994,,,,,0.3301760777170613,0.5093333397452574,0.32776680153085497,0.842823405930202,0.17584327356031282,0.17152398299939284
0.2,110,4117,16470,adaptation_platt_probability_0.5,,-0.029860679058160935,1.1924199352559341,0.17787578114251998,0.5410246856986594,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,111,4117,16470,locked_zero_threshold,0.0,,,,,0.4363084395871281,0.5174852859297021,0.4270827837993382,0.6685909210181055,0.3663796508412987,0.35828779599271404
0.2,111,4117,16470,adaptation_balanced_accuracy_threshold,-0.10124734528772134,,,,,0.46860959319975715,0.5163979258613952,0.44904025701045924,0.6053529257412753,0.4274429259815151,0.4198542805100182
0.2,111,4117,16470,adaptation_platt_probability_0.5,,0.012153650998849425,1.2033088416387294,0.17784954946834333,0.5409524521486704,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,112,4117,16470,locked_zero_threshold,0.0,,,,,0.43545840922890106,0.51546509454579,0.4260563436763883,0.6643925478876935,0.36653764120388654,0.3593806921675774
0.2,112,4117,16470,adaptation_balanced_accuracy_threshold,0.004102081564663185,,,,,0.4339404978749241,0.5150278641976862,0.42484645919179065,0.665966937811598,0.3640887905837744,0.35713418336369157
0.2,112,4117,16470,adaptation_platt_probability_0.5,,0.011961039616578458,1.2033639634249302,0.17784949621117702,0.5409523669915928,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,113,4117,16470,locked_zero_threshold,0.0,,,,,0.4333940497874924,0.5156811031483259,0.42456591986575776,0.6688533193387562,0.36250888695789557,0.35525197328476016
0.2,113,4117,16470,adaptation_balanced_accuracy_threshold,-0.08470925541003188,,,,,0.46035215543412267,0.5165283477141114,0.44371851232596055,0.6210968249803202,0.41195987044790267,0.4043108682452945
0.2,113,4117,16470,adaptation_platt_probability_0.5,,0.06431353432839347,1.215276132439714,0.1779303694304103,0.5411670124476777,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,114,4117,16470,locked_zero_threshold,0.0,,,,,0.4337583485124469,0.5131670416018557,0.4243461528498248,0.6609813697192338,0.36535271348447745,0.3592592592592593
0.2,114,4117,16470,adaptation_balanced_accuracy_threshold,-0.07502073460401992,,,,,0.45901639344262296,0.514742385023094,0.4423657099825178,0.6184728417738127,0.41101192827237537,0.4041894353369763
0.2,114,4117,16470,adaptation_platt_probability_0.5,,0.0503120760942805,1.21346037875321,0.1778955330527432,0.5410766859651456,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,115,4117,16470,locked_zero_threshold,0.0,,,,,0.43345476624165147,0.51416167405444,0.424317163240172,0.6643925478876935,0.3639308002211865,0.35737704918032787
0.2,115,4117,16470,adaptation_balanced_accuracy_threshold,-0.09865119301203995,,,,,0.46514875531268973,0.5141465631945179,0.44619412724775576,0.6053529257412753,0.4229402006477605,0.4163934426229508
0.2,115,4117,16470,adaptation_platt_probability_0.5,,0.05749058528861334,1.2148991211959848,0.17791148781575827,0.5411187999784162,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,116,4117,16470,locked_zero_threshold,0.0,,,,,0.43515482695810564,0.5157261144409472,0.42588329625034715,0.6657045394909472,0.36574768939094715,0.3584699453551913
0.2,116,4117,16470,adaptation_balanced_accuracy_threshold,-0.006056827403330134,,,,,0.43831208257437765,0.5167712718881272,0.4284172201429692,0.6628181579637891,0.3707243858124654,0.362962962962963
0.2,116,4117,16470,adaptation_platt_probability_0.5,,-0.022742349807349165,1.1942072072386893,0.17786569094161678,0.5409972551338981,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,117,4117,16470,locked_zero_threshold,0.0,,,,,0.4347905282331512,0.5151223226183518,0.4254949870607384,0.6646549462083443,0.36558969902835925,0.3585913782635094
0.2,117,4117,16470,adaptation_balanced_accuracy_threshold,-0.08457051081828348,,,,,0.46272009714632667,0.5167849317738455,0.4453455942873382,0.6174232484912097,0.41614661505648154,0.4083788706739526
0.2,117,4117,16470,adaptation_platt_probability_0.5,,0.023713975959368083,1.2063349849158387,0.17785649759645897,0.540971008971083,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,118,4117,16470,locked_zero_threshold,0.0,,,,,0.4363084395871281,0.5184940031961646,0.4272790806601659,0.6714773025452637,0.36551070384706535,0.35695203400121434
0.2,118,4117,16470,adaptation_balanced_accuracy_threshold,-0.026896716245986774,,,,,0.4460230722525805,0.5190364188099404,0.43447043782817296,0.6549462083442666,0.3831266292756142,0.3743169398907104
0.2,118,4117,16470,adaptation_platt_probability_0.5,,-0.002395556492955391,1.199574641329341,0.17784955470591662,0.540952797919799,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,119,4117,16470,locked_zero_threshold,0.0,,,,,0.43503339404978747,0.5168392396654725,0.42601026773086215,0.669115717659407,0.36456276167153806,0.3567698846387371
0.2,119,4117,16470,adaptation_balanced_accuracy_threshold,-0.08884786020191032,,,,,0.46344869459623556,0.516983798152574,0.44587576904209625,0.6166360535292574,0.4173315427758907,0.40947176684881603
0.2,119,4117,16470,adaptation_platt_probability_0.5,,-0.0066428496732898745,1.198504822518345,0.1778513792080232,0.5409578532738049,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,120,4117,16470,locked_zero_threshold,0.0,,,,,0.4361262902246509,0.5169999868790476,0.4268527172449326,0.6675413277355025,0.36645864602259265,0.3585913782635094
0.2,120,4117,16470,adaptation_balanced_accuracy_threshold,-0.09253798541090918,,,,,0.46557377049180326,0.5167155855710067,0.44718325740935816,0.6119128837575439,0.42151828738446956,0.4137826350941105
0.2,120,4117,16470,adaptation_platt_probability_0.5,,0.023293536657731984,1.206268825850522,0.17785636068546326,0.5409703448384623,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,121,4117,16470,locked_zero_threshold,0.0,,,,,0.43357619914996964,0.5137821613873419,0.424332854558083,0.6630805562844397,0.3644837664902441,0.3581056466302368
0.2,121,4117,16470,adaptation_balanced_accuracy_threshold,-0.025984220152601212,,,,,0.4434122647237401,0.5152288863095174,0.4317749619671898,0.6489110469692994,0.38154672564973535,0.3744990892531876
0.2,121,4117,16470,adaptation_platt_probability_0.5,,0.037869027217764084,1.2096582576392723,0.17787396370539846,0.5410167982433559,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,122,4117,16470,locked_zero_threshold,0.0,,,,,0.43460837887067394,0.5132615000225211,0.4249912268862195,0.65966937811598,0.36685362192906235,0.3607164541590771
0.2,122,4117,16470,adaptation_balanced_accuracy_threshold,0.015379962496428978,,,,,0.4294474802671524,0.512471848768524,0.4210032810524499,0.667016531094201,0.357927166442847,0.3521554341226472
0.2,122,4117,16470,adaptation_platt_probability_0.5,,0.059086537941419624,1.2161520531760397,0.17791585906814547,0.541130834303898,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,123,4117,16470,locked_zero_threshold,0.0,,,,,0.4363691560412872,0.517524783520349,0.4271355197802571,0.6685909210181055,0.36645864602259265,0.3583485124468731
0.2,123,4117,16470,adaptation_balanced_accuracy_threshold,-0.11301609036936389,,,,,0.4712811171827565,0.5157515790382234,0.4505391713843604,0.5985305694043558,0.432972588672091,0.42568306010928963
0.2,123,4117,16470,adaptation_platt_probability_0.5,,-0.011475631656697478,1.1973353520765668,0.1778544395859468,0.5409662700529402,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,124,4117,16470,locked_zero_threshold,0.0,,,,,0.43703703703703706,0.5197932884110338,0.42807243212005514,0.6738388874311204,0.36574768939094715,0.35658773527625987
0.2,124,4117,16470,adaptation_balanced_accuracy_threshold,0.23872162534274577,,,,,0.3649666059502125,0.5139002499593261,0.3649657608326141,0.7911309367620047,0.23666956315664744,0.2302367941712204
0.2,124,4117,16470,adaptation_platt_probability_0.5,,-0.14522359844081034,1.1675816384815338,0.1783470737241683,0.5423344453801195,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,125,4117,16470,locked_zero_threshold,0.0,,,,,0.43278688524590164,0.5140940068360369,0.4238079196606763,0.6654421411702965,0.36274587250177737,0.3562234365513054
0.2,125,4117,16470,adaptation_balanced_accuracy_threshold,0.11176310095898007,,,,,0.39659987856709167,0.5088020551764448,0.39408059708175813,0.7176594069797954,0.29994470337309426,0.29587128111718275
0.2,125,4117,16470,adaptation_platt_probability_0.5,,0.031705156813686915,1.2082212842966302,0.17786522982140787,0.5409939925186632,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,126,4117,16470,locked_zero_threshold,0.0,,,,,0.43776563448694594,0.5187083328142645,0.4284019942399823,0.6693781159800577,0.36803854964847144,0.3593806921675774
0.2,126,4117,16470,adaptation_balanced_accuracy_threshold,0.2271705272822216,,,,,0.3689131754705525,0.5129829337035998,0.36887854603549275,0.7811598005772763,0.24480606682992337,0.23879781420765028
0.2,126,4117,16470,adaptation_platt_probability_0.5,,-0.11328787893768011,1.173374648905694,0.17815988121959267,0.5418066761399077,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,127,4117,16470,locked_zero_threshold,0.0,,,,,0.4366727383120826,0.5186392871703679,0.42757813598866884,0.6712149042246129,0.3660636701161229,0.3574377656344869
0.2,127,4117,16470,adaptation_balanced_accuracy_threshold,0.26270811339595646,,,,,0.3578020643594414,0.5119905813533356,0.35771017265699057,0.7990028863815272,0.22497827632514417,0.21942926533090468
0.2,127,4117,16470,adaptation_platt_probability_0.5,,-0.022124005226687466,1.1947012076285062,0.1778650892928042,0.5409952794628038,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,128,4117,16470,locked_zero_threshold,0.0,,,,,0.4352762598664238,0.5174557378764524,0.4263101792594398,0.6704277092626607,0.3644837664902441,0.35640558591378263
0.2,128,4117,16470,adaptation_balanced_accuracy_threshold,-0.09352332514384354,,,,,0.4655130540376442,0.5173179989681086,0.44730991417387855,0.6137496720020992,0.420886325934118,0.41287188828172433
0.2,128,4117,16470,adaptation_platt_probability_0.5,,-0.015508860908082144,1.1962932937480655,0.17785787307498485,0.5409755480558793,0.7686095931997571,0.5,0.4345840914552508,0.0,1.0,1.0
0.2,129,4117,16470,locked_zero_threshold,0.0,,,,,0.43485124468731023,0.5147950139302852,0.42547534519615565,0.6636053529257413,0.365984674934829,0.3591378263509411
